scene,PSNR,SSIM,SAM,ERGAS,RMSE,UIQI,SCC
lat30.05_lon2.88_20231203_T31RDP_t085,37.242165,0.906998,0.433947,0.503867,0.013737,0.557753,0.834788
lat30.05_lon2.88_20231203_T31RDP_t086,36.024539,0.893081,0.447034,0.627055,0.015804,0.654883,0.847248
lat30.05_lon2.88_20231203_T31RDP_t127,38.889626,0.924978,0.349143,0.332297,0.011364,0.731709,0.905524
lat30.05_lon2.88_20231203_T31RDP_t174,41.510061,0.949192,0.360958,0.247556,0.008404,0.730177,0.940177
lat30.05_lon2.88_20231203_T31RDP_t186,32.389273,0.796618,0.671496,0.618091,0.024018,0.561876,0.846425
lat30.05_lon2.88_20231203_T31RDP_t221,35.677770,0.883843,0.396460,0.529507,0.016448,0.709515,0.884195
lat30.05_lon31.25_20230626_T36RUU_t078,34.015286,0.915506,2.418690,1.639215,0.019918,0.850429,0.952056
lat30.05_lon31.25_20230626_T36RUU_t081,31.498798,0.848188,3.099476,2.385811,0.026611,0.780888,0.911694
lat30.05_lon31.25_20230626_T36RUU_t094,34.566094,0.941221,2.135934,1.391139,0.018694,0.908203,0.970071
lat30.05_lon31.25_20230626_T36RUU_t101,31.951613,0.903121,2.558728,1.868376,0.025259,0.869533,0.961577
lat30.05_lon31.25_20230626_T36RUU_t113,33.075915,0.897088,2.253903,1.772483,0.022192,0.849064,0.955693
lat30.05_lon31.25_20230626_T36RUU_t151,33.447867,0.911018,3.134642,1.578769,0.021262,0.871116,0.962193
lat30.05_lon31.25_20230626_T36RUU_t207,36.207697,0.917827,0.576753,0.521460,0.015474,0.807897,0.928225
lat30.05_lon31.25_20230626_T36RUU_t209,33.626078,0.908822,1.598638,0.862279,0.020830,0.868978,0.943151
lat30.05_lon31.25_20230626_T36RUU_t239,34.358767,0.919291,1.546827,1.049869,0.019145,0.868088,0.964430
lat30.05_lon31.25_20230626_T36RUU_t242,33.680902,0.898902,1.367111,0.894570,0.020699,0.849528,0.922614
lat30.0_lon-9.5_20230804_T29RMP_t024,43.571320,0.974998,0.357691,0.286090,0.006629,0.866129,0.959792
lat30.0_lon-9.5_20230804_T29RMP_t052,37.939204,0.951194,0.971833,0.518701,0.012678,0.893675,0.969745
lat30.0_lon-9.5_20230804_T29RMP_t083,29.924216,0.730558,0.459399,1.006493,0.031900,0.593912,0.865136
lat30.5_lon74.5_20231203_T43RDP_t019,30.963726,0.878167,3.129069,2.088296,0.028302,0.846733,0.941091
lat30.5_lon74.5_20231203_T43RDP_t026,36.225397,0.939837,1.569879,0.888823,0.015443,0.882836,0.922002
lat30.5_lon74.5_20231203_T43RDP_t043,35.292315,0.925313,1.614260,1.017684,0.017194,0.868508,0.930571
lat30.5_lon74.5_20231203_T43RDP_t078,32.619939,0.881259,1.692505,1.361717,0.023389,0.809178,0.883185
lat30.87_lon31.32_20250623_T36RUV_t139,29.477361,0.845116,3.507331,2.976707,0.033584,0.789990,0.883422
lat31.0_lon47.0_20240403_T38RPV_t141,29.429854,0.716014,1.272928,3.037521,0.033768,0.387226,0.890361
lat31.0_lon47.0_20240403_T38RPV_t161,32.832196,0.887036,1.828900,1.206092,0.022824,0.823023,0.957713
lat31.0_lon47.0_20240403_T38RPV_t166,27.436552,0.829272,1.266451,1.498967,0.042479,0.796810,0.922332
lat31.5_lon-100.0_20241001_T14RMV_t024,25.605863,0.763141,2.311158,2.585413,0.052445,0.716282,0.850768
lat31.5_lon-100.0_20241001_T14RMV_t041,35.097336,0.924150,1.069785,1.103769,0.017585,0.879036,0.942667
lat31.5_lon37.0_20240823_T37RCQ_t025,36.918234,0.958205,0.402645,0.375630,0.014259,0.927604,0.981781
lat31.5_lon37.0_20240823_T37RCQ_t062,32.021400,0.878770,0.507621,0.674890,0.025057,0.809117,0.955675
lat31.5_lon37.0_20240823_T37RCQ_t105,40.236205,0.973919,0.471064,0.345933,0.009732,0.943759,0.985719
lat31.5_lon37.0_20240823_T37RCQ_t110,35.532209,0.958188,0.724656,0.490653,0.016726,0.944685,0.971818
lat31.5_lon37.0_20240823_T37RCQ_t123,37.744019,0.960422,0.529038,0.455909,0.012966,0.924411,0.969921
lat31.5_lon37.0_20240823_T37RCQ_t129,30.947835,0.919942,1.377309,0.913636,0.028354,0.906402,0.953392
lat31.5_lon37.0_20240823_T37RCQ_t146,36.183758,0.962327,0.672217,0.449472,0.015517,0.940181,0.973520
lat32.0_lon-113.0_20251129_T12SUA_t088,20.673709,0.404674,1.653685,5.057940,0.092537,0.308682,0.559650
lat32.0_lon-113.0_20251129_T12SUA_t119,29.892700,0.778586,1.233378,1.418585,0.032016,0.666196,0.959291
lat32.0_lon-113.0_20251129_T12SUA_t133,26.239816,0.709335,1.015029,1.850667,0.048754,0.660776,0.823051
lat32.0_lon-113.0_20251129_T12SUA_t140,22.898000,0.508062,1.605061,3.555377,0.071631,0.429764,0.794138
lat32.0_lon-113.0_20251129_T12SUA_t163,33.579941,0.922056,0.745862,0.679389,0.020941,0.889995,0.970193
lat32.0_lon35.8_20240803_T37SBR_t031,39.085080,0.973876,0.498387,0.530533,0.011111,0.952955,0.982951
lat32.0_lon35.8_20240803_T37SBR_t043,40.529879,0.964002,0.807481,0.607214,0.009408,0.912057,0.963269
lat32.0_lon35.8_20240803_T37SBR_t045,38.863690,0.967086,0.528623,0.402372,0.011398,0.930782,0.975145
lat32.0_lon35.8_20240803_T37SBR_t057,31.591554,0.860810,0.677768,1.079391,0.026328,0.819978,0.882607
lat32.0_lon35.8_20240803_T37SBR_t095,35.361515,0.931352,0.777924,0.679935,0.017058,0.893249,0.956560
lat32.0_lon35.8_20240803_T37SBR_t130,33.290358,0.868382,0.918176,0.988633,0.021651,0.791221,0.942040
lat32.0_lon35.8_20240803_T37SBR_t131,35.785791,0.910856,0.593620,0.689117,0.016245,0.823999,0.953886
lat32.0_lon35.8_20240803_T37SBR_t133,37.396937,0.945101,0.803719,0.748353,0.013494,0.897006,0.965836
lat32.0_lon58.5_20231204_T40SFA_t062,26.274253,0.686576,1.185499,2.075404,0.048561,0.521586,0.726093
lat32.0_lon58.5_20231204_T40SFA_t155,34.927532,0.924547,0.559552,0.793755,0.017932,0.834843,0.954574
lat32.0_lon58.5_20231204_T40SFA_t191,32.087478,0.929770,0.291531,0.988803,0.024867,0.571058,0.886047
lat32.5_lon-106.5_20231204_T13SCR_t109,35.794516,0.930595,0.442738,0.575422,0.016228,0.879200,0.967869
lat32.5_lon44.5_20250801_T38SMB_t102,37.185621,0.950558,1.233884,0.847228,0.013827,0.909348,0.961622
lat32.5_lon44.5_20250801_T38SMB_t155,39.494600,0.955681,0.532233,0.329724,0.010599,0.895815,0.957786
lat33.0_lon-115.5_20260130_T11SPS_t080,22.125739,0.359356,1.728352,4.274802,0.078291,0.241156,0.520746
lat33.0_lon-115.5_20260130_T11SPS_t081,26.789060,0.556969,1.479640,3.947481,0.045766,0.342587,0.582930
lat33.0_lon-115.5_20260130_T11SPS_t127,33.950705,0.865598,0.479602,0.619204,0.020066,0.776803,0.899077
lat33.0_lon-115.5_20260130_T11SPS_t147,27.541207,0.642703,0.489348,1.482867,0.041970,0.510139,0.842487
